StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
AADVZSXPNRLYLV-XRXNUMIJSA-N,c1ccc2c(c1)c1CCN3C[C@@H]4CC[C@@H]([C@@H]([C@H]4C[C@H]3c1[nH]2)C(=O)O)O,Train,-2.122892155,340.422,282,272.838,-1111.820345,-1111.838822,-0.0184768,-1111.451773,-1111.470945,-0.019172,-1091.206663,-1091.231819,-0.025156,-1090.761531,-1090.786411,-0.02488,4.8828,6.0882,-0.19595,-0.01763,0.26052,0.19616,569.1530151,-2.17471,-3.3684,-0.80503,0.84944,-3.28889,49,12495.5,18035.5,27683,0.389529778,0.593017303,0.628736483,6,12.94842669,-227.7582513,240.7066779,4780,0.032201188,0.01382037
ABFDTYJJUSUWRB-UHFFFAOYSA-N,CN(C)c1ccc(cc1)N=C=Nc1ccc(cc1)N(C)C,Train,-1.772342835,280.373,88.75,277.864,-878.8497997,-878.8604605,-0.010660739,-878.55994,-878.57104,-0.0111,-862.3973046,-862.4122816,-0.01497706,-862.043366,-862.062919,-0.019553,3.0414,4.3751,-0.1878,-0.02107,0.25708,0.18801,579.1953125,0,-2.83961,-0.51169,0.65001,-2.00215,41,11193,23988.5,24377,0.369819899,0.397934312,0.961286284,3,-102.2085391,-262.5693192,160.3607801,7770,-0.033792705,0.009282762
ACGUYXCXAPNIKK-UHFFFAOYSA-N,C(c1c(c(cc(c1O)Cl)Cl)Cl)c1c(c(cc(c1O)Cl)Cl)Cl,Train,0.089474843,406.907,163.75,206.079,-3410.630191,-3410.638092,-0.00790109,-3410.520115,-3410.528373,-0.008258,-3364.900915,-3364.922635,-0.02172018,-3364.763177,-3364.785714,-0.022537,1.6468,2.344,-0.24575,-0.05397,0.22418,0.24596,517.6691895,-1.40626,-0.9319,-0.70313,0.53055,-1.27174,27,14552,18859,22143,0.590707015,0.677792542,0.891304348,10,101.7547502,-32.80581355,134.5605638,1208,0.037629295,0.018139086
ACMLKANOGIVEPB-UHFFFAOYSA-N,c1ccc2c(c1)cc(C(=O)O)c(=O)o2,Test,-2.823897322,190.155,189,141.57,-685.6169595,-685.6329896,-0.016030078,-685.512503,-685.526959,-0.014456,-672.8769823,-672.8878289,-0.010846661,-672.750883,-672.761483,-0.0106,4.8004,6.9951,-0.26099,-0.10645,0.1717,0.2612,357.6298523,-2.46022,0.58215,-0.69684,0.81021,-2.46022,20,6611,10158.5,17041.5,0.329787234,0.492063491,0.651286973,4,17.56817408,-212.0469836,229.6151577,5397,0.036717134,0.009999526
AECGEIVNZGQBJT-UHFFFAOYSA-N,c1ccc(cc1)C(c1ccccc1)(c1ccccc1)SCCC(=O)O,Train,-2.110796646,348.466,204,266.199,-1399.063851,-1399.07693,-0.01307845,-1398.755332,-1398.768971,-0.013639,-1375.366956,-1375.381046,-0.01408976,-1374.992616,-1375.006867,-0.014251,0.1471,0.1016,-0.22777,-0.03213,0.24602,0.22798,601.7988281,-1.367,-4.26066,-0.72337,0.83282,-1.17547,45,19117,22095,22702,0.63046358,0.899207482,0.970220895,18,-63.42545565,-173.402459,109.9770034,1881,-0.039661181,0.013219811
AFHJQYHRLPMKHU-GIWDNFATSA-N,c1cc2C(c3cc(cc(c3C(=O)c2c(c1)O)O)CO)C1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O,Train,-1.445595972,418.4,145,268.206,-1490.54041,-1490.564929,-0.02451929,-1490.184257,-1490.210127,-0.02587,-1462.913319,-1462.943021,-0.0297026,-1462.486149,-1462.516339,-0.03019,5.5545,7.4757,-0.23503,-0.09004,0.18811,0.23524,602.9498291,-6.70668,-0.66604,-0.79819,0.53884,-6.70668,52,18507,20640.5,24750,0.671597231,0.845639754,0.886459768,13,68.52154491,-251.7049213,320.2264662,5101,0.037976485,0.019636635
AFPHTEQTJZKQAQ-UHFFFAOYSA-N,c1cc(cc(c1)[N+](=O)[O-])C(=O)O,Test,0.408412743,167.121,141,114.269,-625.3494318,-625.3619867,-0.012554853,-625.267947,-625.280885,-0.012938,-613.6794067,-613.686946,-0.007539285,-613.580702,-613.587912,-0.00721,5.6269,7.4129,-0.30207,-0.11539,0.16276,0.30228,327.2557068,-2.14867,-0.02229,-0.71662,0.81581,-1.64518,17,6881,9178.5,15090,0.360465116,0.473282443,0.990098999,7,44.75420952,-166.2826963,211.0369059,4949,0.040902303,0.017612583
AGPKZVBTJJNPAG-UHFFFAOYSA-N,CCC(C)C(C(=O)O)N,Test,-2.493568977,131.175,274.5,119.774,-441.6998052,-441.7089149,-0.009109771,-441.543156,-441.553133,-0.009977,-433.4348464,-433.444726,-0.009879662,-433.241492,-433.251301,-0.009809,1.3067,1.8586,-0.25641,-0.01413,0.26402,0.25662,325.9322205,-1.37624,-1.48098,-0.92518,0.81883,-2.30142,22,8367.5,11787.5,12187,0.689753662,0.787610531,0.96135912,6,4.596597114,-79.27195614,83.86855326,1253,-0.040552549,0.010168148
AGUIVNYEYSCPNI-UHFFFAOYSA-N,CN(c1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Train,-1.83088487,287.145,129.09,181.137,-1144.905108,-1144.92462,-0.01951213,-1144.798269,-1144.818559,-0.02029,-1123.53148,-1123.540227,-0.00874677,-1123.39945,-1123.407413,-0.007963,3.8769,5.6263,-0.31796,-0.16125,0.1169,0.31817,422.374176,-3.02302,-0.29858,-0.48223,0.62568,-1.14629,25,11935.5,12988.5,18732,0.638752768,0.713405185,0.981708069,5,253.4735878,-146.5350899,400.0086777,7911,0.050563605,0.017848106
AHAMSJOYQAFMCP-UHFFFAOYSA-N,C[n+]1ccc2cc(c(cc2c1Cc1ccc(c(c1)OC)OC)OC)[O-],Train,-1.416756969,339.391,251,287.076,-1130.405017,-1130.438018,-0.03300153,-1130.08277,-1130.115348,-0.032578,-1109.364232,-1109.385631,-0.02139898,-1108.976453,-1108.998832,-0.022379,11.1884,17.2023,-0.18755,-0.05605,0.2221,0.18776,604.2354126,-2.3593,-2.42086,-0.73847,0.39191,-2.71856,46,17062,21837,25386.5,0.630513239,0.867090139,0.868655038,3,106.0119283,-466.7909397,572.802868,13551,0.042270155,0.015848177
AIWAFUBJIYAIGI-UHFFFAOYSA-N,CCCC(=O)NCCNC(=O)CCC,Train,-0.164919184,200.281,189.325,184.342,-653.1295245,-653.148234,-0.018709489,-652.874797,-652.890794,-0.015997,-640.8852943,-640.9010274,-0.01573309,-640.572317,-640.590224,-0.017907,0,0,-0.26104,-0.01011,0.26804,0.26125,494.7801819,-1.40664,-2.59896,-0.70332,0.69568,-2.72676,34,6460,17852,20525.5,0.26241135,0.3725163,0.694444444,3,61.52462147,-201.8554273,263.3800488,7118,0.037001974,0.016386574
ALUFYZNLZVVCAA-UHFFFAOYSA-N,C=C(C)C1CC(=O)C(C)C(=O)C1,Train,-0.277683685,166.22,187.25,146.707,-539.9453249,-539.957863,-0.012538125,-539.763236,-539.775635,-0.012399,-529.8710577,-529.8784767,-0.007419001,-529.645288,-529.652738,-0.00745,4.0316,5.2793,-0.25372,-0.05376,0.22439,0.25393,372.5901184,-1.18206,-2.43861,-0.71612,0.61339,-1.18206,26,9462,13466,13702,0.64466278,0.824049427,0.97869845,4,82.56458014,-148.6270354,231.1916155,6304,0.032048159,0.010661765
ANADDXJINIYFJZ-UHFFFAOYSA-N,c1cc(ccc1N)S(=O)(=O)NC(CO)(CO)CO,Test,-1.482794438,276.313,160.5,194.608,-1274.446303,-1274.469954,-0.02365053,-1274.222128,-1274.247107,-0.024979,-1252.814129,-1252.841082,-0.02695274,-1252.549718,-1252.576249,-0.026531,5.7669,7.8975,-0.23936,-0.04432,0.23383,0.23957,454.5177307,-4.33948,-1.54805,-0.97706,2.31639,-3.8064,34,11530,17380.5,17525,0.542074884,0.664634041,0.824593121,6,4.80880884,-288.4449595,293.2537684,5357,-0.049130245,0.016705861
ANNNHXBSGYPBEY-UHFFFAOYSA-N,COc1ccc(c(c1)OC)N=Cc1ccc(cc1)c1ccccc1,Train,-2.06048026,317.387,124,297.219,-1016.886615,-1016.899612,-0.01299726,-1016.589437,-1016.602335,-0.012898,-997.9334511,-997.9479172,-0.014466146,-997.57719,-997.59213,-0.01494,1.4579,2.3913,-0.20031,-0.06655,0.2116,0.20052,616.6037598,-1.08954,-3.05697,-0.55101,0.33357,-1.53931,43,10350.5,20256.5,30093.5,0.269841274,0.466109837,0.562091503,6,-80.81776412,-236.8780248,156.0602607,6258,-0.034767061,0.014824122
AOZXETLGPZAZNK-UHFFFAOYSA-N,CCOc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Train,-1.290243154,257.159,78.5,171.434,-999.6026522,-999.6176077,-0.0149555,-999.479773,-999.496883,-0.01711,-980.9593478,-980.9694263,-0.010078499,-980.807331,-980.816729,-0.009398,2.8642,3.49,-0.31834,-0.14133,0.13682,0.31855,419.0314636,-2.81383,-0.56457,-0.71517,0.50626,-1.29584,25,10185.5,11657,19573.5,0.423358361,0.532233852,0.814957781,6,187.8860046,-122.2586257,310.1446304,7361,0.041755822,0.011573264
APZGKGHAXUURNO-UHFFFAOYSA-N,CC12SC3(C)SC(C)(S1)SC(C)(S2)S3,Train,-0.711484813,300.579,232,188.176,-2701.205184,-2701.214001,-0.00881729,-2701.05631,-2701.065482,-0.009172,-2665.385813,-2665.398254,-0.01244067,-2665.196137,-2665.208772,-0.012635,0.0016,0.0021,-0.22845,-0.03091,0.24724,0.22866,418.727417,0,-5.11302,-0.71799,0.30815,1.84819,26,13941,13977.5,14848,0.959070921,0.97551888,0.994565328,16,-49.76546374,-112.135633,62.37016922,1013,-0.030331917,0.006264298
ASWVTGNCAZCNNR-UHFFFAOYSA-N,Cc1cc(C)nc(n1)NS(=O)(=O)c1ccc(cc1)N,Train,-3.681525248,278.335,196.75,183.526,-1233.343966,-1233.363858,-0.01989156,-1233.135718,-1233.156588,-0.02087,-1212.448379,-1212.474247,-0.02586847,-1212.196885,-1212.225007,-0.028122,6.5006,9.3778,-0.22952,-0.04632,0.23183,0.22973,499.677124,-1.93503,-1.79566,-0.97799,2.33002,-2.43217,33,13123.5,18020.5,20137.5,0.552630648,0.679905791,0.952457724,7,-71.49914245,-316.7130272,245.2138847,6294,-0.050238472,0.020840236
AXTHVITXCLTTHB-UHFFFAOYSA-N,c1c(cc(c(c1Cl)OP(=O)(O)Oc1c(cc(cc1Cl)Cl)Cl)Cl)Cl,Train,-0.634478221,456.861,222,268.706,-3863.798567,-3863.813413,-0.01484623,-3863.701168,-3863.718869,-0.017701,-3811.40902,-3811.436321,-0.02730023,-3811.285042,-3811.311267,-0.026225,2.5662,4.3337,-0.27044,-0.06,0.21815,0.27065,563.0441284,-3.7237,-0.80612,-1.08773,2.60578,-0.89581,28,12232.5,20316,26818,0.388155695,0.501163556,0.729214133,8,23.57334461,-157.4014192,180.9747638,3605,-0.043661975,0.019100559
AYFVYJQAPQTCCC-GBXIJSLDSA-N,C[C@H]([C@@H](C(=O)O)N)O,Train,-2.230886645,119.12,229.5,103.161,-438.2849565,-438.301052,-0.016095517,-438.178571,-438.194833,-0.016262,-430.1034287,-430.1176593,-0.014230685,-429.971819,-429.988233,-0.016414,4.1496,5.7514,-0.24919,-0.01351,0.26464,0.2494,288.5438538,-2.17516,-0.02041,-0.92829,0.83435,-3.10345,17,7672,9794,10625.5,0.714583729,0.762962963,0.855400644,4,35.68224259,-176.2438226,211.9260652,4928,0.035817784,0.013983747
AZQWKYJCGOJGHM-UHFFFAOYSA-N,C1=CC(=O)C=CC1=O,Train,-0.528663663,108.097,114.375,82.298,-381.4704581,-381.4799257,-0.009467571,-381.415921,-381.425452,-0.009531,-374.3489948,-374.3526157,-0.003620869,-374.280027,-374.283671,-0.003644,0,0.0011,-0.28658,-0.14513,0.13302,0.28679,264.2065125,-1.09194,0.00886,-0.54597,0.48791,-1.09194,12,5872.5,7377,11116,0.446043165,0.53913044,1,3,48.06011457,-112.8562325,160.9163471,5135,0.031337166,0.008158514
BAQAVOSOZGMPRM-QBMZZYIRSA-N,C([C@@H]1[C@H]([C@@H]([C@@](CCl)(O1)O[C@@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)Cl)O)O)O)O)Cl,Train,-0.610212632,397.637,116.875,210.806,-2451.07195,-2451.101522,-0.02957243,-2450.801912,-2450.831786,-0.029874,-2414.459609,-2414.504005,-0.04439605,-2414.131559,-2414.172793,-0.041234,8.0322,11.1728,-0.27499,-0.03109,0.24706,0.2752,529.2998657,-5.76139,-0.18911,-0.79828,0.55094,-6.06019,42,16489,17695.5,21346.5,0.774441494,0.931955048,0.933325596,5,57.24660272,-363.8690479,421.1156506,8464,0.048758689,0.021844276
BBNYCLAREVXOSG-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)OC(CO)CO,Train,-3.855481051,330.508,68.5,307.934,-1047.85641,-1047.875357,-0.01894734,-1047.368198,-1047.386924,-0.018726,-1028.311802,-1028.339964,-0.02816238,-1027.707378,-1027.73583,-0.028452,1.6806,1.8489,-0.27244,-0.01042,0.26773,0.27265,769.2820435,-2.80761,-6.65794,-0.79643,0.83985,-2.80761,61,8952.5,32075,33369,0.268973648,0.28570631,0.876543212,4,-73.52701757,-224.4258822,150.8988647,4194,0.035834301,0.014168951
BBQDLDVSEDAYAA-AATRIKPKSA-N,c1ccc(c(c1)/C=C/C(=O)O)[N+](=O)[O-],Train,-1.969944603,193.159,241.5,160.025,-702.7477562,-702.7628215,-0.015065306,-702.636275,-702.65161,-0.015335,-689.6173129,-689.6268084,-0.009495568,-689.483981,-689.492515,-0.008534,6.0371,8.2137,-0.27486,-0.11449,0.16366,0.27507,377.8692627,-2.16244,-0.48814,-0.71885,0.78328,-1.66256,21,8417.5,10982,17277,0.396920381,0.520520336,0.776006087,5,37.90744718,-211.5727317,249.4801789,5228,0.039275298,0.01119915
BBUVDDPUURMFOX-SAABIXHNSA-N,C[C@H]1CC[C@@H](CC1)n1c2cnccc2c2cnc(Nc3ccc4CN(CCc4n3)C(=O)CO)nc12,Train,-2.673538801,471.562,214,365.369,-1542.036255,-1542.068681,-0.03242595,-1541.569489,-1541.601626,-0.032137,-1513.390136,-1513.429562,-0.03942658,-1512.825283,-1512.866922,-0.041639,7.863,11.071,-0.22082,-0.06439,0.21376,0.22103,784.3034058,-1.46664,-2.6401,-0.78142,0.67857,-5.04462,64,17229,24026,37318.5,0.368500218,0.536745683,0.690789512,8,85.8287514,-359.9860015,445.8147529,6827,0.045920509,0.014991513
BDDYZHKLKHFEBJ-UHFFFAOYSA-N,c1ccc(cc1)C(=O)OCOC(=O)c1ccccc1,Test,-1.113495321,256.258,99.25,185.444,-879.7832421,-879.7939159,-0.010673755,-879.590554,-879.600772,-0.010218,-863.4058716,-863.4133978,-0.007526189,-863.175099,-863.179831,-0.004732,1.7948,1.9403,-0.27081,-0.06638,0.21177,0.27102,495.3639526,-2.39126,-0.71451,-0.62858,0.8241,-2.39126,31,11597,15278.5,21188.5,0.512757679,0.521981956,1,5,-13.87685305,-149.7789865,135.9021334,2100,0.027742913,0.004113228
BDJRBEYXGGNYIS-UHFFFAOYSA-N,C(CCCC(=O)O)CCCC(=O)O,Train,-0.032780167,188.224,106.175,145.332,-653.5621289,-653.5768889,-0.014759925,-653.359246,-653.374727,-0.015481,-641.3697033,-641.3834733,-0.013769978,-641.115374,-641.129037,-0.013663,3.0701,4.298,-0.29077,-0.0077,0.27045,0.29098,441.8735962,-2.76014,-1.78615,-0.72904,0.83192,-2.76014,29,5767,15841.5,18399.5,0.296442688,0.35521238,0.815217391,7,36.15223827,-154.8390241,190.9912624,4569,0.025016256,0.003452125
BDZVJQHQHIFHSH-UHFFFAOYSA-N,COc1ccc(cc1)C(c1ccccc1)(C(c1ccccc1)(c1ccc(cc1)OC)O)O,Train,-2.851780004,426.512,170.5,286.304,-1383.518121,-1383.53354,-0.01541916,-1383.102921,-1383.118675,-0.015754,-1357.768211,-1357.786003,-0.01779205,-1357.274083,-1357.291717,-0.017634,4.5138,6.1019,-0.22296,-0.0268,0.25135,0.22317,689.0872192,-2.66724,-4.30367,-0.78675,0.51902,-2.66724,58,21097,23760.5,27336.5,0.589041098,0.727353422,0.794925765,12,-45.87919336,-242.2747365,196.3955431,4137,-0.033722077,0.011602767
BEKZHETVNVFYCV-UHFFFAOYSA-N,c1cc2cc(cc(c2c(c1)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],Train,-2.757471948,263.166,218,158.131,-999.4069386,-999.4265299,-0.019591223,-999.295392,-999.315112,-0.01972,-980.7549613,-980.7680414,-0.013080026,-980.62023,-980.633198,-0.012968,7.5763,10.5614,-0.29158,-0.14304,0.13511,0.29179,409.6800842,-2.31472,-0.64544,-0.39919,0.5067,-0.7988,24,9941.5,11375,19609.5,0.489132089,0.56468628,0.817597109,3,151.6578108,-277.403508,429.0613188,8495,0.050507513,0.016313873
BEQVQKJCLJBTKZ-UHFFFAOYSA-N,c1ccc(cc1)P(=O)(c1ccccc1)O,Train,-0.817557062,218.192,192.25,146.237,-955.7763818,-955.7908686,-0.014486784,-955.616108,-955.630359,-0.014251,-939.7207268,-939.7378168,-0.017089975,-939.529345,-939.546186,-0.016841,3.741,5.6778,-0.26256,-0.05354,0.22461,0.26277,420.8043213,-2.16818,-3.19876,-1.13181,2.22355,0.05537,26,10627.5,14726,16150.5,0.619864348,0.648842997,0.94425246,2,1.916391536,-180.365565,182.2819566,5628,0.032388407,0.013250258
BGJVYSMLCJNCJV-UHFFFAOYSA-N,CCC(C)(CC)OC(=O)NC(=O)N,Train,-1.325291914,188.227,152.75,150.114,-649.7363339,-649.7557157,-0.019381847,-649.531141,-649.551582,-0.020441,-637.5953695,-637.6072879,-0.011918482,-637.342364,-637.357953,-0.015589,5.3923,8.1181,-0.2725,-0.01779,0.26036,0.27271,407.9391785,-1.92111,-1.03732,-0.88298,0.95581,-3.51533,29,11112.5,14013,15834,0.628114624,0.741679649,0.784340362,2,-13.80295979,-74.24970819,60.4467484,6428,-0.011550981,0.066821757
BHXIVVULYOMXPF-UHFFFAOYSA-N,CCC(=O)N(c1ccc(cc1)N(C)C)C(=O)Nc1ccc(cc1)N(C)C,Train,-3.14716535,354.452,161.75,303.436,-1147.298026,-1147.315581,-0.01755472,-1146.921399,-1146.938787,-0.017388,-1125.861272,-1125.877365,-0.01609224,-1125.40108,-1125.421029,-0.019949,6.3801,9.2449,-0.18605,-0.02075,0.2574,0.18626,667.2189941,-1.32468,-3.14751,-0.68843,0.83639,-3.46116,52,18118,19512.5,29008.5,0.434946334,0.51056598,0.918719861,5,-45.30994609,-312.1006062,266.7906601,5434,0.028540029,0.00617803
BMDXUEGXLYOKJV-UHFFFAOYSA-N,Cc1cc(C)c(c(C)c1)C(=O)C(C(c1ccccc1)c1ccccc1)Br,Train,-2.279553947,407.35,172,302.396,-3575.402884,-3575.41518,-0.01229631,-3575.059002,-3575.071888,-0.012886,-3529.598024,-3529.614267,-0.01624273,-3529.178202,-3529.194555,-0.016353,1.0709,1.4464,-0.23682,-0.05927,0.21888,0.23703,621.3734131,-0.55022,-5.27372,-0.70759,0.6135,-0.55578,49,17778,22368.5,23710,0.598399379,0.796663521,0.809590995,11,-96.51600779,-218.7128615,122.1968537,2927,-0.041166263,0.014438096
BMRYPQYWSJESHA-UHFFFAOYSA-N,C(C(=O)NCC(=O)O)NC(=O)N,Train,-2.940199207,175.144,207.75,111.081,-661.1862777,-661.2095342,-0.023256469,-661.065943,-661.091573,-0.02563,-648.8070807,-648.8221258,-0.015045153,-648.660912,-648.674798,-0.013886,3.8965,5.0155,-0.25531,-0.03443,0.24372,0.25552,375.0614014,-2.79502,1.60115,-0.89574,0.82082,-5.03808,21,6352.5,12285,16359.5,0.342592593,0.480522129,0.678899083,5,74.17383329,-200.7103682,274.8842015,4639,0.041249068,0.020134408
BOFXVYGDIRCHEQ-FPYZNPETSA-N,CO[C@@H]1[C@@H]([C@H]([C@H]([C@@H](C(=O)O)O1)O)O)O,Train,-0.36417146,208.168,111,137.798,-800.5342615,-800.5557571,-0.021495623,-800.36858,-800.390693,-0.022113,-785.7217767,-785.7406675,-0.018890846,-785.523311,-785.541588,-0.018277,2.7318,3.4665,-0.28099,-0.01858,0.25957,0.2812,378.1317139,-4.94404,0.91502,-0.80099,0.82542,-4.94404,26,10897.5,11805.5,15048.5,0.558282209,0.632653061,0.905339853,6,3.197177067,-224.796293,227.9934701,4910,0.036669834,0.018729534
BOJSVPWDUXGPEE-YXJPLFFZSA-N,CC(=Cc1ccco1)C=NNC(=O)N,Train,-2.071174513,193.205,251,153.322,-664.2724604,-664.2876874,-0.015226979,-664.117752,-664.133611,-0.015859,-651.8484896,-651.8576674,-0.009177737,-651.65777,-651.667906,-0.010136,5.2147,7.1212,-0.20975,-0.07298,0.20517,0.20996,417.3283997,-1.19842,-0.47336,-0.8876,0.79048,-2.85861,25,6429,12859,19597.5,0.321585903,0.478033804,0.640350877,3,73.20099791,-146.4370281,219.638026,4760,0.036977445,0.010536057
BOOLNDQTRIDYQF-UHFFFAOYSA-N,c1ccc(cc1)OC(=O)NC(=O)N,Train,-1.674740629,180.163,182.5,127.279,-644.9021516,-644.924135,-0.021983359,-644.783401,-644.805546,-0.022145,-632.8710714,-632.8822093,-0.011137833,-632.726651,-632.738483,-0.011832,5.1367,7.6563,-0.25592,-0.02804,0.25011,0.25613,379.6508789,-1.86548,0.79669,-0.87719,0.95202,-3.4504,21,7539.5,14284,15349.5,0.427495489,0.499828903,0.852996094,2,-29.8501514,-275.4728283,245.6226769,5286,0.046399365,0.028963582
BOSMZFBHAYFUBJ-UHFFFAOYSA-N,Cc1ccc(cc1)OP(=O)(Oc1ccc(C)cc1)Oc1ccc(C)cc1,Train,-0.715024726,368.369,76,286.972,-1455.261171,-1455.273509,-0.01233771,-1454.950151,-1454.965116,-0.014965,-1429.925462,-1429.941291,-0.01582871,-1429.542827,-1429.557585,-0.014758,3.1172,4.2387,-0.23793,-0.0244,0.25375,0.23814,654.7047119,-3.58271,-4.41296,-1.10207,2.62608,-0.95663,47,16651.5,18989,29956.5,0.442012409,0.55425628,0.969788463,11,-139.4180738,-254.0722117,114.6541379,4220,-0.049497886,0.02268414
BOTZEHKIPCIHDX-UHFFFAOYSA-N,COc1ccc(cc1)c1cc(c2ccc(c(c2)OC)O)c(C#N)c(=O)[nH]1,Train,-1.927672678,348.358,293.79,273.425,-1182.188891,-1182.21446,-0.0255684,-1181.918628,-1181.944753,-0.026125,-1160.207147,-1160.223666,-0.0165192,-1159.885729,-1159.901926,-0.016197,9.5649,13.6839,-0.22561,-0.089,0.18915,0.22582,603.135498,-2.50463,-0.99792,-0.71312,0.65815,-3.47217,42,13142.5,20506,28517,0.430912602,0.583804412,0.66334143,5,84.22433459,-364.8591354,449.08347,9447,0.039292734,0.012065815
BQNWWHFSEXYHKU-UHFFFAOYSA-N,C(CCC(=O)O)CCNC(=O)N,Train,-2.121462376,174.2,177,159.015,-610.4234737,-610.4453803,-0.021906667,-610.247654,-610.269239,-0.021585,-598.996133,-599.0132599,-0.017126887,-598.776896,-598.794008,-0.017112,2.8795,3.8407,-0.25462,-0.01417,0.26398,0.25483,411.254425,-2.1366,-0.6052,-0.90008,0.83206,-3.72555,26,9564.5,12964.5,17391,0.336363636,0.426383014,0.45625,5,65.85423971,-212.1590534,278.0132931,6509,0.036092395,0.019091503
BQSJTQLCZDPROO-UHFFFAOYSA-N,CC(C)COc1ccc(cc1C#N)c1nc(C)c(C(=O)O)s1,Train,-1.519664904,316.381,206.5,232.011,-1352.752422,-1352.768383,-0.01596095,-1352.512042,-1352.528474,-0.016432,-1329.997879,-1330.012767,-0.01488866,-1329.698661,-1329.715199,-0.016538,4.4505,5.7062,-0.23838,-0.09285,0.1853,0.23859,573.5858154,-1.89174,-2.03762,-0.72613,0.78716,-2.26881,38,10565.5,17645,27600,0.344646918,0.529624293,0.596719744,8,43.57504474,-200.30859,243.8836347,4790,0.035887128,0.010495873
BRVGOAJFDSDGKU-UHFFFAOYSA-N,c1ccc(cc1)COc1ccc(cc1)c1cc(COC(=O)N)on1,Test,-2.334903897,324.336,168,234.358,-1105.959436,-1105.979411,-0.01997453,-1105.702673,-1105.722406,-0.019733,-1085.413298,-1085.428238,-0.01494008,-1085.100903,-1085.11586,-0.014957,4.1929,5.731,-0.22724,-0.04834,0.22981,0.22745,609.8653564,-2.1505,-1.25706,-0.87838,0.91861,-3.2087,40,8750,25101,25948.5,0.326414792,0.333697019,0.931242463,5,54.24603664,-249.8046525,304.0506892,7026,0.031909647,0.008566106
BSBOERCAIOUPOJ-UHFFFAOYSA-N,Cc1ccc(cc1)OC(=O)NC(=O)N,Test,-1.84106883,194.19,197,141.403,-684.2204911,-684.2425324,-0.022041303,-684.075846,-684.100321,-0.024475,-671.4551349,-671.4667274,-0.01159242,-671.278622,-671.291114,-0.012492,5.0252,7.5495,-0.2459,-0.02535,0.2528,0.24611,410.5572815,-1.86669,0.31069,-0.87776,0.95232,-3.45258,24,7517,15847,16720,0.399544704,0.457631361,0.863076136,5,-44.51940674,-269.6668006,225.1473939,4236,-0.063660718,0.025593203
BXRFQSNOROATLV-UHFFFAOYSA-N,c1cc(ccc1C=O)[N+](=O)[O-],Train,-0.42481882,151.122,105.5,103.717,-550.0955925,-550.1069952,-0.011402692,-550.018429,-550.029965,-0.011536,-539.8185166,-539.8236151,-0.005098434,-539.725865,-539.730065,-0.0042,2.7058,3.5889,-0.29186,-0.13108,0.14707,0.29207,314.9484558,-1.36359,-0.43229,-0.57213,0.50113,-0.86246,16,5897,8966.5,14274.5,0.375757599,0.534482763,0.675865248,4,89.54373376,-138.7923602,228.336094,4963,0.037701326,0.013254185
BZKPWHYZMXOIDC-UHFFFAOYSA-N,CC(=O)Nc1nnc(s1)S(=O)(=O)N,Train,-1.752447265,222.249,259.25,123.605,-1397.029095,-1397.052677,-0.02358204,-1396.947184,-1396.971375,-0.024191,-1375.528826,-1375.550412,-0.0215858,-1375.426338,-1375.446663,-0.020325,5.5241,7.5513,-0.27589,-0.0775,0.20065,0.2761,381.4768677,-2.53645,-0.15932,-1.12165,2.29597,-2.05908,19,7513.5,12664.5,15508.5,0.478723404,0.569663647,0.810869003,4,51.81042108,-271.4976208,323.3080419,4755,-0.048824047,0.013780626
CAKGAFQQGMIOJG-UHFFFAOYSA-N,CC(C)C1CCC(C)C(C1)OC(=O)NC(=O)N,Test,-2.026450829,242.318,192.5,192.312,-805.7895455,-805.8096831,-0.020137596,-805.495183,-805.516156,-0.020973,-790.7701289,-790.7846867,-0.014557796,-790.407173,-790.421389,-0.014216,5.4686,8.2305,-0.27587,-0.01859,0.25956,0.27608,489.8775635,-1.91165,-2.44457,-0.88193,0.9526,-3.50282,39,14120.5,16807,18172.5,0.54869231,0.661394657,0.827131007,6,-41.80823374,-76.49562963,34.68739588,6046,-0.012652271,0.071368953
