StdInChIKey,SMILES,Train_test,LogS,MW,MP,Volume,E0_gas,E0_solv,DeltaE0_sol,G_gas,G_solv,DeltaG_sol,HF_E0_gas,HF_E0_solv,HF_DeltaE0_sol,HF_G_gas,HF_G_solv,HF_DeltaG_sol,gas_dip,solv_dip,HOMO,LUMO,LsoluHsolv,LsolvHsolu,SASA,O_charges,C_charges,Most_neg,Most_pos,Het_charges,N_atoms,Area1,Area2,Area3,Asp1,Asp2,Asp3,No_regions,Tot_charge,Neg_charge,Pos_charge,Big_area,Big_charge,Big_std
FFGPTBGBLSHEPO-UHFFFAOYSA-N,c1ccc2c(c1)C=Cc1ccccc1N2C(=O)N,Train,-3.07931,236.2726,191,170.864,-763.5937941,-763.6093693,-0.015575127,-763.39665,-763.41242,-0.01577,-749.3287464,-749.3303387,-0.001592311,-749.095004,-749.096844,-0.00184,3.8971,5.9497,-0.22547,-0.06328,0.25599,0.25039,439.9343567,-0.72647,-1.30825,-0.88981,0.82324,-2.14218,30,21033.5,30076,34082,0.622746926,0.711422972,0.845740996,5,-27.05618774,-212.8263389,185.7701511,4667,0.029087417,0.005523665
FGLBSLMDCBOPQK-UHFFFAOYSA-N,CC(C)[N+](=O)[O-],Train,-0.62,89.0938,-92.7778,70.631,-323.6620046,-323.6702511,-0.00824651,-323.586011,-323.595456,-0.009445,-317.5848085,-317.5876958,-0.002887248,-317.488008,-317.49101,-0.003002,4.1283,5.1149,-0.30523,-0.08231,0.23696,0.33015,252.7227478,-0.80964,-1.52101,-0.70292,0.501,-0.30864,13,14100.5,15039,16611,0.800188555,0.881127819,0.915806569,2,43.896675,-124.382321,168.278996,5300,0.031750754,0.008510943
FHADSMKORVFYOS-UHFFFAOYSA-N,C1CCCC(CCC1)O,Train,-1.29,128.2138,14.5,111.71,-389.7142827,-389.7202474,-0.005964704,-389.51455,-389.520878,-0.006328,-382.4468805,-382.4501605,-0.003279978,-382.201775,-382.205085,-0.00331,1.9151,2.5401,-0.26907,0.00059,0.31986,0.29399,322.7430725,-0.81004,-3.2625,-0.81004,0.50706,-0.81004,25,18062,19388.5,24778.5,0.678236458,0.726256983,0.928887746,2,-27.05089781,-68.47743338,41.42653557,1507,-0.045439571,0.014780664
FLVIGYVXZHLUHP-UHFFFAOYSA-N,CCNC(=S)NCC,Train,-1.46,132.2232,77,110.242,-705.4785902,-705.494414,-0.015823809,-705.340651,-705.356383,-0.015732,-694.6487303,-694.651545,-0.00281469,-694.479058,-694.480883,-0.001825,5.7819,8.6015,-0.20298,-0.01346,0.30581,0.2279,339.4888916,0,-1.65876,-0.70942,0.45415,-1.71333,20,16704.5,19906,25724.5,0.561268613,0.669303786,0.945578243,3,64.47729142,-221.5766738,286.0539652,6884,0.039824489,0.014233952
FMINYZXVCTYSNY-UHFFFAOYSA-N,CC(C)(c1ccccc1)NC(=O)N(C)c1ccccc1,Test,-3.35,268.3578,72,232.626,-844.6281425,-844.641385,-0.013242579,-844.338317,-844.352589,-0.014272,-828.8285613,-828.827899,0.000662283,-828.480297,-828.479493,0.000804,3.7248,5.4801,-0.22454,-0.02401,0.29526,0.24946,527.4960327,-0.73222,-3.25654,-0.73222,0.83186,-1.94585,40,21767,37990.5,44766,0.446103065,0.537505483,0.879975225,5,-12.43614078,-187.4396868,175.003546,5892,0.029335135,0.007792989
FMKMKBLHMONXJM-UHFFFAOYSA-N,Cc1cc(N)n(c2ccccc2)n1,Train,-0.938,173.217,115.5,140.157,-551.9468971,-551.9576724,-0.010775339,-551.788146,-551.799496,-0.01135,-541.6392883,-541.6437585,-0.004470249,-541.448102,-541.452794,-0.004692,2.8857,4.2335,-0.21401,-0.0263,0.29297,0.23893,385.3661804,0,-1.67872,-0.88096,0.43676,-1.49951,24,16869.5,23995,32634.5,0.443579767,0.622954208,0.774854304,3,-9.811129351,-139.7810936,129.9699642,3647,-0.038327692,0.016127999
FNROXVCRPXYLRT-UHFFFAOYSA-N,CN(C)C(=O)CCCOC(=O)c1ccccc1,Train,-1.229,235.2822,40.5,170.171,-786.1048802,-786.1186056,-0.013725436,-785.868688,-785.882586,-0.013898,-771.427652,-771.4278003,-0.000148292,-771.138371,-771.138243,0.000128,5.0649,7.5105,-0.25031,-0.0569,0.26237,0.27523,486.0928955,-1.92999,-1.90026,-0.71644,0.82082,-2.42052,34,21294,31451,41565.5,0.438095238,0.597100271,0.719456173,5,55.87697523,-183.5582562,239.4352314,5117,0.033422381,0.006172347
FOCAUTSVDIKZOP-UHFFFAOYSA-N,C(C(=O)O)Cl,Train,0.944261,94.4975,62,51.381,-688.6786643,-688.6893473,-0.010683007,-688.65491,-688.665564,-0.010654,-678.7925521,-678.7991807,-0.006628565,-678.761286,-678.767134,-0.005848,2.912,3.6784,-0.30369,-0.02632,0.29295,0.32861,222.8913269,-1.33454,0.25683,-0.70935,0.81162,-1.40156,8,10628.5,12963,15525.5,0.6222181,0.78030303,0.879942717,2,46.37927802,-107.3133262,153.6926042,3604,0.042645007,0.013932669
FPQJEXTVQZHURJ-UHFFFAOYSA-N,C(CO)NC(=O)C(=O)NCCO,Test,-0.112,176.1718,168,130.549,-646.3060937,-646.3257009,-0.019607272,-646.151042,-646.170614,-0.019572,-634.2210555,-634.2345326,-0.013477133,-634.028834,-634.043642,-0.014808,1.035,1.1782,-0.26723,-0.06007,0.2592,0.29215,386.9068298,-2.97604,0.33588,-0.80345,0.60699,-4.244,24,15249.5,26481.5,28363,0.492424242,0.615388105,0.878969749,6,90.1951352,-164.5100201,254.7051553,6905,0.036473415,0.014826261
FRDAATYAJDYRNW-UHFFFAOYSA-N,CCC(C)(CC)O,Train,-0.38,102.176,-24,110.91,-312.3081902,-312.3134574,-0.00526725,-312.147992,-312.153594,-0.005602,-306.4509567,-306.4525789,-0.001622252,-306.251795,-306.253506,-0.001711,1.7751,2.4176,-0.27077,-0.00204,0.31723,0.29569,298.6975403,-0.81048,-2.81666,-0.81048,0.5042,-0.81048,21,15891.5,19546.5,22458,0.74341906,0.802146254,0.949900428,3,-20.52272876,-63.98600655,43.46327779,1417,-0.045155968,0.014555244
FSVJFNAIGNNGKK-UHFFFAOYSA-N,C1CCC(CC1)C(=O)N1CC2c3ccccc3CCN2C(=O)C1,Train,-3.193,312.4108,136,199.25,-998.5022058,-998.5193163,-0.017110535,-998.144242,-998.161141,-0.016899,-979.9370296,-979.9414587,-0.004429062,-979.501508,-979.506664,-0.005156,6.4586,9.3337,-0.24573,-0.03689,0.28238,0.27065,546.2084961,-1.39857,-3.71089,-0.70732,0.71898,-2.37701,47,26477,36413,48693.5,0.513737763,0.723120216,0.764102042,2,102.1691075,-226.7382476,328.9073551,10108,0.032539311,0.008963326
FUKCEEDRHGCYHH-UHFFFAOYSA-N,CCCCNC(=O)COC(=O)c1ccccc1,Train,-2.759,235.2822,69.5,172.735,-786.1133967,-786.1252813,-0.011884575,-785.87549,-785.887768,-0.012278,-771.4314559,-771.4319691,-0.000513166,-771.141957,-771.141098,0.000859,3.8985,5.1217,-0.25841,-0.07223,0.24704,0.28333,488.8417358,-1.89493,-1.90477,-0.69606,0.82611,-2.54571,34,25886.5,32013,37156,0.565575252,0.718586334,0.80851717,7,-0.598478684,-140.5032046,139.9047259,3030,0.029710179,0.00535895
FULZLIGZKMKICU-UHFFFAOYSA-N,c1ccc(cc1)NC(=S)N,Test,-1.77,152.2136,149,102.981,-779.2780263,-779.2954235,-0.017397157,-779.171282,-779.189898,-0.018616,-767.0853853,-767.0849804,0.000404921,-766.957568,-766.958334,-0.000766,4.5705,7.6125,-0.21603,-0.04199,0.27728,0.24095,337.3738098,0,-0.78677,-0.83115,0.45628,-1.84396,18,15274,21718,27558.5,0.505157682,0.639974778,0.768519617,3,-2.471105012,-227.3458305,224.8747255,4297,0.05198664,0.028410723
FVSKHRXBFJPNKK-UHFFFAOYSA-N,CCC#N,Train,0.28,55.0792,-92,58.448,-172.0764587,-172.0849538,-0.008495134,-172.028603,-172.037136,-0.008533,-168.8510383,-168.8514163,-0.000377971,-168.788883,-168.789624,-0.000741,4.1731,5.1925,-0.33252,-0.01084,0.30843,0.35744,217.0012817,0,-0.92351,-0.67955,0.34063,-0.42129,9,10466.5,13132,13606,0.613095238,0.681586102,0.879310329,2,41.1579579,-116.7758643,157.9338222,4626,0.034140472,0.008512893
FZBXGZBXWFNCQY-UHFFFAOYSA-N,C1CCCN(CC1)C(=O)COC(=O)c1ccccc1,Train,-2.542,261.32,107.5,223.893,-863.5197166,-863.535749,-0.01603247,-863.244788,-863.260319,-0.015531,-847.4366227,-847.439365,-0.002742367,-847.103123,-847.105617,-0.002494,3.781,5.5864,-0.24822,-0.05313,0.26614,0.27314,504.3084106,-1.88458,-2.4325,-0.69541,0.82568,-2.36975,38,20471.5,38625.5,40320,0.487926363,0.498470948,0.996315428,5,-58.22204264,-285.1812986,226.9592559,6252,0.031342511,0.007320702
FZSVSABTBYGOQH-UHFFFAOYSA-N,CC(C)(C)C(=NOC(=O)NC)CSC,Train,-1.62,218.3134,57,127.994,-1011.927598,-1011.943071,-0.01547239,-1011.704522,-1011.720101,-0.015579,-995.4655044,-995.4689109,-0.003406573,-995.18627,-995.190138,-0.003868,3.4231,5.396,-0.22956,-0.02987,0.2894,0.25448,446.6631165,-1.14613,-2.91966,-0.82571,0.9285,-1.81328,32,22945.5,28858.5,36335.5,0.554701734,0.718444582,0.72401301,4,-15.21427646,-212.4535474,197.2392709,5385,0.036092891,0.016204654
GCKMFJBGXUYNAG-HLXURNFRSA-N,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,Train,-3.97988,302.4558,164.5,217.219,-930.5608789,-930.5756549,-0.014775996,-930.140459,-930.155679,-0.01522,-913.2560775,-913.2608637,-0.004786243,-912.743246,-912.747873,-0.004627,4.1069,5.7813,-0.21974,-0.07028,0.24899,0.24466,504.6696472,-1.41189,-6.27072,-0.79677,0.56049,-1.41189,52,24064,37176,40957,0.625441696,0.661535574,0.999650332,3,102.0034378,-189.6395978,291.6430356,9723,0.02999517,0.008426898
GCQZFVAHUZIDRP-UHFFFAOYSA-N,c1cc(ccc1N)S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N,Train,-2.759,327.3724,137,238.332,-1726.54283,-1726.573294,-0.03046365,-1726.342317,-1726.372823,-0.030506,-1698.571799,-1698.608853,-0.03705368,-1698.338281,-1698.375619,-0.037338,4.9141,5.4825,-0.23797,-0.05829,0.26098,0.26289,526.576416,-3.88641,-2.27224,-1.12061,2.32137,-2.1145,34,28251,35649,36825,0.570743006,0.719911809,0.789672566,4,77.52933879,-342.2577376,419.7870764,8604,0.048239666,0.019477843
GECHUMIMRBOMGK-UHFFFAOYSA-N,c1ccnc(c1)NS(=O)(=O)c1ccc(cc1)N,Train,-2.81913,249.2868,191.5,169.366,-1138.6543,-1138.674202,-0.01990256,-1138.484393,-1138.504511,-0.020118,-1119.51783,-1119.540277,-0.0224469,-1119.318146,-1119.344108,-0.025962,7.6992,11.0865,-0.23313,-0.04533,0.27394,0.25805,445.4780273,-1.9403,-1.5749,-0.97096,2.32188,-1.86042,28,24580,29693.5,30671.5,0.633744856,0.762893343,0.820787368,3,15.83234835,-277.7696175,293.6019658,5507,-0.050439371,0.019351279
GEDIWDLJKRKBFT-UHFFFAOYSA-N,Cc1cc(n(c2ccccc2)n1)OC(=O)N(C)C,Train,-2.09,245.2804,50,195.995,-819.1424768,-819.1553854,-0.012908628,-818.922928,-818.936355,-0.013427,-803.8893978,-803.8895325,-0.000134748,-803.622164,-803.621455,0.000709,4.3304,6.5001,-0.22884,-0.02991,0.28936,0.25376,492.2848816,-1.24725,-1.50865,-0.71417,0.93707,-2.31484,33,27432.5,27972,39859,0.577949165,0.594628947,0.879414264,4,-44.70440222,-224.1251007,179.4206985,4933,-0.045372219,0.017133906
GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,Train,0.84,59.1108,-117,62.389,-174.4817577,-174.4843751,-0.002617353,-174.38828,-174.390943,-0.002663,-171.1893457,-171.1934487,-0.004102976,-171.07197,-171.075714,-0.003744,0.5902,0.9478,-0.21722,0.00726,0.32653,0.24214,231.6235657,0,-1.43807,-0.57157,0.23574,-0.57157,13,12193.5,12698.5,16346,0.692810496,0.721088435,0.928493422,1,-31.27976146,-31.27976146,0,780,-0.040102258,0.011423581
GEYOCULIXLDCMW-UHFFFAOYSA-N,c1ccc(c(c1)N)N,Train,-0.42,108.1426,101.5,106.147,-342.9676876,-342.9803329,-0.012645227,-342.864622,-342.877195,-0.012573,-336.5228714,-336.5310473,-0.008175943,-336.400595,-336.408328,-0.007733,2.6286,3.4138,-0.19498,-0.01165,0.30762,0.2199,280.3762817,0,-0.88012,-0.8891,0.42154,-1.77231,16,12275,13268,24127.5,0.491620112,0.517647062,0.944134069,3,8.609664035,-131.1893506,139.7990147,3132,0.044635701,0.016057181
GFBKOADVXIDVBA-UHFFFAOYSA-N,CCCCOC(=O)NS(=O)(=O)N,Train,-1.038,196.2208,112.75,166.45,-1006.318483,-1006.338786,-0.02030365,-1006.169263,-1006.190556,-0.021293,-989.669387,-989.6856748,-0.016287882,-989.485157,-989.501997,-0.01684,4.9937,7.2763,-0.29841,-0.02299,0.29628,0.32333,405.4348145,-3.10727,-0.83536,-1.12768,2.41729,-2.74221,24,14986.5,30630.5,30708.5,0.468013468,0.513513514,0.979057681,3,-38.47489608,-266.8814762,228.4065801,4594,-0.058093486,0.018278943
GGLIEWRLXDLBBF-UHFFFAOYSA-N,CCOc1ccc(cc1)NC(=O)N,Train,-2.17,180.206,173.5,142.653,-610.1784334,-610.195805,-0.017371591,-610.013286,-610.031056,-0.01777,-598.777184,-598.7833189,-0.006134934,-598.578933,-598.58439,-0.005457,4.8297,7.2102,-0.20626,-0.01872,0.30055,0.23118,399.1862183,-1.28584,-0.70741,-0.89841,0.80355,-2.83015,25,12978,25483,35372.5,0.332177488,0.514288447,0.634925598,2,6.845040705,-224.6570382,231.5020789,5378,-0.041773343,0.018275909
GILNGPKTMRSQDW-UHFFFAOYSA-N,c1ccc(cc1)C(=O)OCC(=O)N1CCCC1,Test,-1.568,233.2664,58,140.059,-784.8913995,-784.9083922,-0.016992728,-784.672908,-784.690076,-0.017168,-770.280136,-770.2843571,-0.004221164,-770.015519,-770.018476,-0.002957,6.193,9.0751,-0.24644,-0.06433,0.25494,0.27136,462.1484375,-1.89354,-1.4809,-0.70132,0.82177,-2.37168,32,21866.5,31024,37597.5,0.542167484,0.662390805,0.787469348,2,31.12845619,-252.2510361,283.3794922,9070,0.031243604,0.006377992
GKRZNOGGALENQJ-UHFFFAOYSA-N,CC(=O)NC(=O)N,Train,-0.9,102.0926,216,76.526,-377.949081,-377.9634223,-0.014341295,-377.878446,-377.89329,-0.014844,-370.8464344,-370.8522208,-0.005786452,-370.761784,-370.768549,-0.006765,2.4712,3.1576,-0.2848,-0.03272,0.28655,0.30972,263.699646,-1.37772,0.74361,-0.86517,0.81031,-2.92874,13,10332.5,14749,20350.5,0.557377049,0.74137937,0.842916923,4,46.84461701,-140.2443135,187.0889305,3621,0.040663521,0.014386923
GNHMRTZZNHZDDM-UHFFFAOYSA-N,C(CCl)C#N,Test,-0.29,89.5243,-51,57.304,-631.6686958,-631.6783127,-0.009616855,-631.632075,-631.641659,-0.009584,-622.8469257,-622.8513265,-0.004400723,-622.798497,-622.802961,-0.004464,1.9521,2.376,-0.32334,-0.03011,0.28916,0.34826,242.634552,0,-0.69559,-0.5936,0.33244,-0.47827,9,10657,15577.5,16166.5,0.533678756,0.597083137,0.880341865,2,93.36580174,-81.78222967,175.1480314,4140,0.042306288,0.008384324
GPTONYMQFTZPKC-UHFFFAOYSA-N,COc1cnc(nc1)NS(=O)(=O)c1ccc(cc1)N,Train,-2.58,280.3008,214,192.147,-1269.21814,-1269.240933,-0.02279273,-1269.031796,-1269.054599,-0.022803,-1247.69052,-1247.714302,-0.0237815,-1247.470852,-1247.493008,-0.022156,7.4807,10.5277,-0.22712,-0.05799,0.26128,0.25204,491.038208,-2.47703,-0.68442,-0.97778,2.32491,-2.90994,31,25163.5,34047,37632,0.502353235,0.657491852,0.747839795,7,-29.76247618,-337.2726883,307.5102121,6622,-0.049954699,0.021610402
GRFNBEZIAWKNCO-UHFFFAOYSA-N,c1cc(cnc1)O,Train,-0.46,95.1006,126.5,69.646,-323.516372,-323.5257555,-0.00938348,-323.452484,-323.46193,-0.009446,-317.4769115,-317.4846241,-0.007712575,-317.399916,-317.407787,-0.007871,1.2459,1.7585,-0.24836,-0.04004,0.27923,0.27328,249.175705,-0.71774,-0.33341,-0.71774,0.52861,-1.19611,12,11140,13333,20216.5,0.475409836,0.564102564,0.893877606,4,37.63168398,-76.71060165,114.3422856,1448,-0.042349727,0.013572464
GRWAIJBHBCCLGS-UHFFFAOYSA-N,C(C(=O)O)n1cnnn1,Train,0.083568,128.0902,128,83.968,-486.1465522,-486.1672927,-0.020740526,-486.089315,-486.11022,-0.020905,-477.124146,-477.1433432,-0.019197199,-477.051794,-477.071298,-0.019504,3.9663,5.0942,-0.30893,-0.06899,0.25028,0.33385,272.2751465,-1.33111,0.65023,-0.71242,0.81571,-2.0816,13,12413.5,16438.5,21230.5,0.575323008,0.70132843,0.867055384,3,137.5093004,-165.4634226,302.972723,4952,0.061181891,0.021818423
GSDSWSVVBLHKDQ-UHFFFAOYSA-N,Fc1c(N2CCN(C)CC2)c2OCC(C)n3c2c(c(=O)c(C(=O)O)c3)c1,Test,-1.2655,361.3721,253.5,258.973,-1263.000809,-1263.027008,-0.02619921,-1262.68001,-1262.70644,-0.02643,-1239.618626,-1239.63689,-0.01826427,-1239.229088,-1239.247735,-0.018647,10.1333,13.8815,-0.21368,-0.07695,0.24232,0.2386,564.1416016,-2.65135,-0.84724,-0.74423,0.80639,-4.43351,46,24543,37961,51211.5,0.42061465,0.659323954,0.693096722,4,224.8528657,-320.8117218,545.6645875,13388,0.040757737,0.017024982
GTCAXTIRRLKXRU-UHFFFAOYSA-N,COC(=O)N,Train,0.97,75.067,56,62.312,-284.4544705,-284.46469,-0.010219466,-284.404144,-284.414689,-0.010545,-279.1279558,-279.1308359,-0.00288016,-279.067077,-279.068997,-0.00192,2.5156,3.3131,-0.28491,-0.00403,0.31524,0.30983,226.4566956,-1.29729,0.58591,-0.88185,0.91693,-2.17914,10,9812,13147.5,16121,0.599361716,0.761418878,0.768933281,3,-5.743368217,-102.0510676,96.30769943,1848,-0.055222439,0.016014652
GWUSZQUVEVMBPI-UHFFFAOYSA-N,CN1c2ccc(cc2C(=NCC1=O)c1ccccc1)[N+](=O)[O-],Train,-3.8,295.297,156,236.27,-1007.402486,-1007.420666,-0.0181804,-1007.180207,-1007.198683,-0.018476,-988.6149553,-988.6237821,-0.008826842,-988.347126,-988.357977,-0.010851,2.2207,3.1522,-0.25899,-0.11365,0.20562,0.28391,506.9263916,-1.46011,-1.55559,-0.64329,0.70102,-1.88127,35,29659,31204.5,41910,0.622615455,0.628441266,0.916045829,3,150.5542511,-220.3350791,370.8893302,10444,0.035512192,0.011355794
GXEKYRXVRROBEV-UHFFFAOYSA-N,C1CC2C(C(C1O2)C(=O)O)C(=O)O,Train,-0.27,186.164,144,116.813,-687.0183091,-687.0421761,-0.023867033,-686.872467,-686.896367,-0.0239,-674.3065829,-674.3246138,-0.018030945,-674.129248,-674.145696,-0.016448,5.6036,7.8063,-0.28456,-0.04136,0.27791,0.30948,342.9440613,-3.30243,0.0283,-0.73461,0.83122,-3.30243,23,20157.5,21196,24382.5,0.826068168,0.891682662,0.938849204,3,141.4146413,-222.2647497,363.6793911,7775,0.046775484,0.024376751
HDWIHXWEUNVBIY-UHFFFAOYSA-N,c1ccc(cc1)CC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,Train,-3.59,421.4085,214,225.052,-2140.997599,-2141.029265,-0.03166673,-2140.761372,-2140.794187,-0.032815,-2105.531541,-2105.568091,-0.03654963,-2105.251959,-2105.287826,-0.035867,8.0099,11.107,-0.2504,-0.07585,0.24342,0.27532,595.7062378,-3.82735,-1.52246,-1.13258,2.30702,-2.96669,41,27179,36596,50456,0.481952758,0.668294461,0.730931378,4,177.7002311,-377.9018638,555.6020949,10445,0.044995457,0.017220676
HEZNVIYQEUHLNI-UHFFFAOYSA-N,CCSCc1ccccc1OC(=O)NC,Train,-2.09,225.305,33.4,144.165,-1031.639115,-1031.65368,-0.01456517,-1031.440999,-1031.456196,-0.015197,-1014.799834,-1014.800391,-0.00055786,-1014.553825,-1014.555685,-0.00186,2.8013,3.6156,-0.2219,-0.02242,0.29685,0.24682,475.9816589,-1.26759,-2.20796,-0.70134,0.92555,-1.79809,30,25321,26201.5,38859.5,0.498098859,0.511493276,0.872125135,7,-71.54145437,-230.9591376,159.4176832,2982,-0.033983466,0.00783574
HFHZKZSRXITVMK-UHFFFAOYSA-N,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(cc2)O)C1=O,Train,-3.73,324.3786,92,242.379,-1071.271394,-1071.29051,-0.0191166,-1070.966505,-1070.98746,-0.020955,-1051.332045,-1051.331035,0.00101006,-1050.961726,-1050.962238,-0.000512,2.4961,4.8377,-0.22159,-0.04374,0.27553,0.24651,596.2441406,-2.00757,-2.74629,-0.71864,0.71804,-2.60939,44,29817,41474,46591.5,0.467105452,0.682397938,0.752950745,4,18.35269875,-222.860287,241.2129857,7165,0.033665455,0.016054739
HKOOXMFOFWEVGF-UHFFFAOYSA-N,c1ccc(cc1)NN,Train,0.07,108.1426,19.5,96.582,-342.9335879,-342.9419839,-0.008395988,-342.829718,-342.838077,-0.008359,-336.5009895,-336.5047747,-0.00378526,-336.377573,-336.381509,-0.003936,0.6616,1.0226,-0.21165,-0.01504,0.30423,0.23657,285.6184692,0,-1.20602,-0.74263,0.41972,-1.25221,16,12289,16100,23638,0.485294118,0.620328842,0.774233277,5,25.34158453,-76.54438546,101.88597,2105,-0.031142377,0.007402334
HMIBKHHNXANVHR-UHFFFAOYSA-N,CN(C)C(=O)SCCCCOc1ccccc1,Test,-3.93,253.3586,40.5,191.362,-1110.251156,-1110.262342,-0.01118532,-1109.99818,-1110.010658,-0.012478,-1091.943959,-1091.94378,0.00017887,-1091.631375,-1091.630152,0.001223,3.9808,5.0067,-0.22086,-0.00862,0.31065,0.24578,524.4295654,-1.24426,-3.1575,-0.68979,0.53955,-1.58224,36,19509,34010,46405,0.355916252,0.519108329,0.670849695,6,-43.3818044,-171.9402218,128.5584175,3715,0.031046477,0.005886627
HNDVDQJCIGZPNO-YFKPBYRVSA-N,O=C(O)[C@@H](N)Cc1[nH]cnc1,Train,-0.56543,155.156,282,136.557,-548.7829853,-548.8089892,-0.026003867,-548.658078,-548.684848,-0.02677,-538.5406449,-538.5609709,-0.020325979,-538.388186,-538.408673,-0.020487,7.6741,11.1228,-0.23667,-0.03513,0.28414,0.26159,325.6269531,-1.37629,0.27151,-0.96055,0.8147,-3.4533,20,17731,20737,23811.5,0.794811312,0.86789259,0.976415117,2,67.5185062,-305.0946459,372.6131521,6277,0.059361662,0.025008548
HORNXRXVQWOLPJ-UHFFFAOYSA-N,c1cc(cc(c1)O)Cl,Train,-0.7,128.5579,32.5,80.604,-767.0760321,-767.0833394,-0.007307282,-767.012365,-767.019982,-0.007617,-755.734462,-755.7386856,-0.00422358,-755.656652,-755.660981,-0.004329,0.893,1.1731,-0.24233,-0.03056,0.28871,0.26725,282.5514526,-0.71877,-0.84559,-0.71877,0.52732,-0.73514,13,12580.5,14585,23687.5,0.460732984,0.502857143,0.975660656,5,76.68500367,-31.15230233,107.837306,1431,0.053538928,0.024652383
HPXRVTGHNJAIIH-UHFFFAOYSA-N,C1CCC(CC1)O,Train,-0.44,100.1602,23.25,85.225,-311.102646,-311.1078332,-0.005187165,-310.958075,-310.963687,-0.005612,-305.3093935,-305.3125318,-0.003138305,-305.131359,-305.134647,-0.003288,1.5953,2.2163,-0.27049,-0.00366,0.31561,0.29541,280.6763,-0.81475,-2.32379,-0.81475,0.50731,-0.81475,19,16120.5,16967,19846,0.756725798,0.816455696,0.913311403,3,-9.020995865,-53.73237601,44.71138015,1235,-0.043507997,0.013701627
HPYNZHMRTTWQTB-UHFFFAOYSA-N,Cc1cccnc1C,Train,0.38,107.1548,-17,89.811,-326.9355351,-326.9410905,-0.005555366,-326.822844,-326.828582,-0.005738,-320.8069289,-320.8087959,-0.001867024,-320.6683,-320.670173,-0.001873,2.2951,3.2519,-0.25125,-0.0283,0.29097,0.27617,290.56604,0,-1.76998,-0.71722,0.25741,-0.4973,17,13734,14410.5,23552,0.575418994,0.597701149,0.971751412,4,-3.382296723,-75.96862683,72.5863301,1801,-0.042181359,0.015154395
HRPVXLWXLXDGHG-UHFFFAOYSA-N,C=CC(=O)N,Train,0.970115,71.0786,84,59.134,-247.3076421,-247.3200552,-0.012413098,-247.257553,-247.269475,-0.011922,-242.631141,-242.6335662,-0.00242518,-242.568728,-242.571491,-0.002763,3.7913,5.1137,-0.26612,-0.05168,0.26759,0.29104,229.4373322,-0.70667,-0.05753,-0.84546,0.63655,-1.55213,10,9554.5,12905.5,17583,0.483333333,0.635036496,0.868773828,1,13.93697424,0,13.93697424,5392,0.00258475,0.055091545
HSFWRNGVRCDJHI-UHFFFAOYSA-N,C#C,Train,0.29,26.0378,-80.8,28.766,-77.3331033,-77.33675331,-0.003650009,-77.325996,-77.32892,-0.002924,-75.85201513,-75.84823003,0.003785098,-75.839422,-75.835682,0.00374,0,0,-0.29654,0.01475,0.33402,0.32146,153.3953247,0,-0.52232,-0.26116,0.26116,0,4,5938,9251.5,9316.5,0.642095255,0.647058824,1,3,22.68770041,-27.38102452,50.06872493,1152,-0.02376825,0.001658809
HUTDUHSNJYTCAR-UHFFFAOYSA-N,COc1ccc(cc1)C(C1CC1)(c1cncnc1)O,Train,-2.6,256.3036,110.5,212.178,-841.1495712,-841.1626727,-0.013101498,-840.909882,-840.922872,-0.01299,-825.485812,-825.4971049,-0.011292885,-825.197314,-825.208685,-0.011371,5.6084,7.2692,-0.23739,-0.04688,0.27239,0.26231,480.0740051,-1.33174,-1.89823,-0.78274,0.52069,-2.33652,35,24702.5,31923.5,38524.5,0.503472222,0.663002162,0.68488535,6,68.66114797,-147.0047757,215.6659236,5426,0.031932274,0.006528043
HWHLPVGTWGOCJO-UHFFFAOYSA-N,c1ccc(cc1)C(CCN1CCCCC1)(C1CCCCC1)O,Train,-1.815,301.471,114.5,273.607,-910.7888774,-910.7965099,-0.007632541,-910.357471,-910.365765,-0.008294,-893.8390568,-893.8451994,-0.006142651,-893.313927,-893.320204,-0.006277,2.002,2.8411,-0.20603,-0.01987,0.2994,0.23095,563.4611206,-0.79353,-6.37285,-0.79353,0.50737,-1.35655,53,33960,38017,42156,0.638154449,0.686146116,0.959344176,6,-8.771779836,-75.33432812,66.56254829,1592,0.02498447,0.00351114
HWWYDZCSSYKIAD-UHFFFAOYSA-N,Cc1cc(C)cnc1,Train,0.38,107.1548,-9,100.664,-326.9333225,-326.9393564,-0.006033838,-326.819946,-326.82608,-0.006134,-320.8063749,-320.8086799,-0.002304977,-320.668024,-320.670229,-0.002205,2.6709,3.6535,-0.25066,-0.02856,0.29071,0.27558,295.6008911,0,-1.7488,-0.70502,0.25726,-0.48939,17,11786.5,17432,23684.5,0.520202023,0.668976634,0.782828283,6,-22.55207067,-86.38635401,63.83428333,1905,-0.045347167,0.016233242
